time	current	voltage
9522	78.2837919769	-63.1226647968
9523	78.1663544386	-63.1837699298
9524	78.0486391154	-63.2448630504
9525	77.9306464254	-63.3059420372
9526	77.812376788	-63.3670047758
9527	77.6938306236	-63.4280491598
9528	77.5750083534	-63.489073091
9529	77.4559103997	-63.5500744793
9530	77.3365371856	-63.6110512436
9531	77.2168891356	-63.6720013118
9532	77.0969666746	-63.7329226213
9533	76.976770229	-63.793813119
9534	76.8563002259	-63.854670762
9535	76.7355570934	-63.915493518
9536	76.6145412605	-63.9762793649
9537	76.4932531575	-64.0370262919
9538	76.3716932152	-64.0977322995
9539	76.2498618656	-64.1583953995
9540	76.1277595419	-64.2190136159
9541	76.0053866777	-64.2795849847
9542	75.8827437081	-64.3401075544
9543	75.759831069	-64.4005793861
9544	75.636649197	-64.4609985541
9545	75.5131985299	-64.5213631458
9546	75.3894795065	-64.5816712622
9547	75.2654925665	-64.6419210182
9548	75.1412381504	-64.7021105427
9549	75.0167166999	-64.7622379787
9550	74.8919286574	-64.8223014841
9551	74.7668744664	-64.8822992313
9552	74.6415545713	-64.942229408
9553	74.5159694176	-65.0020902168
9554	74.3901194514	-65.0618798762
9555	74.26400512	-65.1215966202
