time	current	voltage
2483	73.727411	-71.8379131303
2484	42.687194	-71.7355267233
2485	82.213671	-71.5550862687
2486	29.58907	-71.4816926788
2487	27.098083	-71.4139594881
2488	49.422727	-71.3021934486
2489	-29.08985	-71.3485120109
2490	-13.430283	-71.3629641201
2491	36.16709	-71.2779981789
2492	62.667501	-71.1408172401
2493	73.432648	-70.9834096571
2494	95.735197	-70.7828860417
2495	68.942719	-70.6378378609
2496	84.432171	-70.4631365194
2497	114.78845	-70.2293141921
2498	165.31522	-69.8965594634
2499	79.738773	-69.7379398101
2500	78.24281	-69.5836578001
2501	154.97508	-69.2771989646
2502	80.32288	-69.1226367961
2503	48.244122	-69.0334662697
2504	92.722574	-68.8560028477
2505	91.014866	-68.683351049
2506	-3.7052294	-68.7014718427
2507	34.384362	-68.6431688966
2508	64.921432	-68.5241747959
2509	36.762566	-68.4623711424
2510	64.336839	-68.3458221337
2511	-0.96438081	-68.3607126494
2512	55.428533	-68.2626033652
2513	91.610622	-68.0928134081
2514	70.543331	-67.9663929275
2515	80.892015	-67.8201555164
2516	108.64666	-67.6194270601
2517	99.552683	-67.4382937563
2518	91.1467	-67.2752059555
2519	127.06564	-67.041359323
2520	98.014505	-66.8671704144
2521	69.877255	-66.750361124
2522	78.424026	-66.6171521305
2523	48.392065	-66.5448002441
2524	115.31853	-66.3389728307
2525	59.962537	-66.2451026343
2526	47.598974	-66.1764591273
2527	20.15994	-66.1630264919
2528	-10.297889	-66.2104895652
2529	39.029041	-66.1588920527
2530	38.050742	-66.1094767626
2531	67.301505	-66.0017702562
2532	18.225768	-65.9927887319
2533	35.605729	-65.9490009544
2534	75.789665	-65.8250158492
2535	55.353808	-65.7425638841
2536	67.113571	-65.6369917862
2537	72.778278	-65.520622838
2538	114.87685	-65.3206444436
2539	44.6807	-65.2621176311
2540	97.101479	-65.0989804767
2541	27.73894	-65.075384124
2542	88.877846	-64.9295376938
2543	46.019998	-64.8701062224
2544	31.245064	-64.8404436104
2545	-17.33646	-64.9080009995
2546	-13.38323	-64.9671845877
2547	-4.6376899	-65.0084540835
2548	-53.141627	-65.1464062835
2549	0.54599157	-65.1761199028
2550	-68.737261	-65.3441385705
2551	-32.434795	-65.4385033446
2552	15.728412	-65.4359054829
2553	-37.559657	-65.5398105055
2554	-64.600044	-65.6971004417
2555	28.965029	-65.6662388102
2556	-6.0566516	-65.7055229552
2557	52.308433	-65.6277590355
2558	79.688284	-65.4956200937
2559	37.541725	-65.4484742403
2560	75.062059	-65.3264816668
2561	138.79	-65.077657279
2562	171.81862	-64.7640985748
2563	112.46294	-64.5708728634
2564	141.77874	-64.3199440687
2565	94.859477	-64.1640432018
2566	137.52129	-63.9234992456
2567	103.90374	-63.7512532448
2568	94.795559	-63.5979311246
2569	153.50075	-63.3277989851
2570	119.71299	-63.1263283705
2571	91.177579	-62.9826777269
2572	99.014965	-62.8238394721
2573	87.605746	-62.6883503914
2574	84.515887	-62.5594640029
2575	69.317547	-62.4613588954
2576	32.697065	-62.4367553288
2577	87.05632	-62.3034230875
2578	62.229602	-62.2201211846
2579	83.93409	-62.0936017997
2580	61.640418	-62.0120023233
2581	63.802333	-61.926251907
2582	104.54719	-61.7591934317
2583	79.91224	-61.641837102
2584	81.893327	-61.520779862
2585	21.329785	-61.521111555
2586	52.233165	-61.4595356605
2587	60.500802	-61.38150556
2588	107.43768	-61.2097272552
2589	124.45237	-61.0042984848
2590	161.11492	-60.7259876804
2591	75.819931	-60.6188515324
2592	89.179258	-60.4851431571
2593	95.777503	-60.3384344856
2594	75.644202	-60.23220218
2595	73.882689	-60.1296062488
2596	78.368018	-60.0181377622
2597	55.721392	-59.9520692996
2598	-15.491364	-60.0284434815
2599	-31.244561	-60.1360830544
2600	-27.613302	-60.2361571318
2601	-4.7710757	-60.2902528666
2602	-6.6623207	-60.3479266639
2603	-7.913878	-60.4078913613
2604	42.604785	-60.3666010358
2605	24.286911	-60.3619437299
2606	33.196903	-60.3393870322
2607	92.958634	-60.1972657606
2608	146.48005	-59.948301758
2609	144.77369	-59.7031303031
2610	114.26957	-59.5192935747
2611	183.56804	-59.1970517094
2612	119.69928	-59.00289135
2613	207.26896	-58.6337229721
2614	203.54974	-58.2722506239
2615	165.13138	-57.9877652374
2616	136.22628	-57.7611169432
2617	116.93365	-57.573010214
2618	119.60077	-57.3794854828
2619	96.928237	-57.2311947325
2620	104.35842	-57.0679143788
2621	96.974151	-56.9192520075
2622	139.71157	-56.684950662
2623	134.00047	-56.4618412793
2624	157.32639	-56.1918169314
2625	121.64692	-55.9928058966
2626	110.34415	-55.8160808577
2627	136.93883	-55.5858450166
2628	204.83082	-55.2194054736
2629	173.45651	-54.915031843
2630	87.268724	-54.7823697372
2631	65.790972	-54.6922846567
2632	103.59576	-54.5262876084
2633	116.2487	-54.334512313
2634	-5.1635491	-54.3850085987
2635	4.302394	-54.4165710989
2636	70.714469	-54.3152648873
2637	109.28015	-54.136478116
2638	109.04019	-53.9576248319
2639	108.31572	-53.7796499193
2640	131.09941	-53.5555154994
2641	130.31464	-53.3322012941
2642	151.99864	-53.0647344149
2643	116.87401	-52.8665509237
2644	105.29346	-52.6907470249
2645	71.348391	-52.5821017809
2646	74.958086	-52.4657276235
2647	83.41601	-52.3318912072
2648	13.979317	-52.3363057853
2649	-34.46202	-52.437500573
2650	-28.718754	-52.5274724885
2651	-15.788318	-52.591801423
2652	-14.990951	-52.6546577417
2653	10.995763	-52.6656568044
2654	15.657325	-52.6672645853
2655	50.349533	-52.5993879901
2656	56.583483	-52.5186959805
2657	76.671708	-52.397430415
2658	79.662225	-52.269630623
2659	77.274325	-52.1460176267
2660	81.061264	-52.0142463491
2661	75.137374	-51.8936944157
2662	60.341823	-51.8021388096
2663	83.115735	-51.664552095
2664	57.092486	-51.5783259066
2665	55.752753	-51.4943042334
2666	-14.961631	-51.5512412432
2667	-131.24069	-51.840886497
2668	-47.466991	-51.9641241212
2669	-26.506096	-52.0458546116
2670	-36.842962	-52.1484991176
2671	10.165307	-52.1574474663
2672	-22.536168	-52.2317485077
2673	-84.019154	-52.4292219188
2674	-70.474186	-52.6002757187
2675	-76.836164	-52.7846036772
2676	-44.701172	-52.9052398594
2677	-61.328656	-53.0594734987
2678	-7.1639287	-53.1058225215
2679	6.0270292	-53.1258748559
2680	45.507614	-53.0669668905
2681	85.189934	-52.9284405832
2682	120.61409	-52.718544308
2683	94.624391	-52.5598416921
2684	194.52254	-52.2007107814
2685	173.1026	-51.8830009929
2686	184.20712	-51.5417377851
2687	237.48613	-51.0923925253
2688	219.63789	-50.6766259528
2689	225.24373	-50.2475468767
2690	178.02277	-49.9106075511
2691	130.97461	-49.6658414426
2692	142.24197	-49.397066276
2693	172.43997	-49.0662325103
2694	91.507271	-48.8951632108
2695	85.603598	-48.7347386095
2696	132.4882	-48.4794289654
2697	108.44141	-48.2704514704
2698	71.887055	-48.1330874417
2699	49.582582	-48.0392996411
2700	10.917182	-48.0221001047
2701	-10.134271	-48.0467912139
2702	-18.506217	-48.088307143
2703	28.141215	-48.0367271867
2704	9.9645417	-48.0210554137
2705	-20.551134	-48.0662197436
2706	-57.304972	-48.185121297
2707	-34.859354	-48.2598690627
2708	-53.10761	-48.3715438663
2709	-65.034375	-48.5077495013
2710	-80.454563	-48.6756289468
2711	6.7638064	-48.6701005093
2712	55.469289	-48.567057071
2713	-21.150681	-48.6165134329
2714	13.939728	-48.5960465571
2715	22.145499	-48.5589696014
2716	10.308016	-48.5452607444
2717	-1.5154838	-48.5550461172
2718	26.40514	-48.5089933676
2719	40.214577	-48.4349580347
2720	13.896741	-48.41300758
2721	20.709786	-48.377225922
2722	11.79061	-48.3589854709
2723	10.030616	-48.3440859242
2724	75.449404	-48.1981930967
2725	52.618347	-48.0969175209
2726	93.205128	-47.913716906
2727	126.59374	-47.6624049123
2728	117.26526	-47.4278990787
2729	84.167015	-47.2578156223
2730	54.61641	-47.1455044247
2731	44.352709	-47.0528111053
2732	64.090735	-46.9198739387
2733	25.256527	-46.8635188118
2734	-1.8660811	-46.8609107145
2735	30.184265	-46.7941238149
2736	9.328629	-46.7684675583
2737	-4.449737	-46.7701100257
2738	12.813048	-46.737185235
2739	9.9103029	-46.7097524185
2740	58.626644	-46.5846171848
2741	-27.191836	-46.6300687581
2742	-55.958751	-46.7333669653
2743	-18.705989	-46.7629321333
2744	-37.824267	-46.8309207047
2745	-28.46623	-46.8806831256
2746	-75.077252	-47.0240139451
2747	-77.940816	-47.1741425036
2748	-23.955287	-47.2174100726
2749	45.487639	-47.1220841738
2750	88.251592	-46.9404721347
2751	92.767372	-46.7483962532
2752	89.866838	-46.5605813255
2753	68.977114	-46.4130119234
2754	-7.7593427	-46.4176834447
2755	-50.718004	-46.5082732859
2756	-29.272445	-46.5566716047
2757	-35.973692	-46.6188293017
2758	-61.290653	-46.7320880337
2759	17.722598	-46.6881921278
2760	-35.477609	-46.7503208533
2761	-38.472077	-46.8189044038
2762	-29.69122	-46.870441875
2763	-34.005425	-46.9309886767
2764	13.117251	-46.897740862
2765	108.13567	-46.6741778065
2766	98.841686	-46.4674220692
2767	84.75897	-46.2871494015
2768	42.828438	-46.1892414225
2769	60.43812	-46.0552805524
2770	-44.632867	-46.1303180982
2771	-127.25221	-46.3712009038
2772	-132.42798	-46.6244072668
2773	-145.87207	-46.9065337191
2774	-42.504498	-46.9841394763
2775	32.650618	-46.9120286319
2776	27.247287	-46.8501577649
2777	80.342105	-46.6816071534
2778	154.69231	-46.3630187721
2779	145.33858	-46.060557932
2780	76.92434	-45.8924042233
2781	140.73827	-45.5951848603
2782	78.10002	-45.4206586772
2783	83.090895	-45.2345956581
2784	60.555657	-45.0919207349
2785	43.276197	-44.9824924985
2786	15.663387	-44.9256775
2787	-46.646481	-44.9877607467
2788	-21.501167	-45.0057659246
2789	-36.493327	-45.0550169407
2790	-88.839955	-45.2093980279
2791	-60.13774	-45.307765668
2792	-37.927578	-45.3625882359
2793	81.033147	-45.1799716947
2794	58.513717	-45.0407452769
2795	42.060369	-44.9331495039
2796	83.158715	-44.7362713263
2797	146.76855	-44.3922147803
2798	41.000582	-44.2240756603
2799	28.583984	-44.0630109106
2800	-23.595995	-43.9890810526
2801	-33.593418	-43.9271622696
2802	5.1208797	-43.7810925873
2803	35.420643	-43.558462505
2804	11.337089	-43.3593510215
2805	38.357019	-43.0838162727
2806	55.294219	-42.7429140524
2807	60.418893	-42.3519593405
2808	25.743543	-41.9835636272
2809	59.369015	-41.5027018372
2810	26.926409	-41.026077521
2811	-31.739733	-40.604842312
2812	16.170711	-40.0315209498
2813	2.3243247	-39.4070412183
2814	71.711102	-38.5549071258
2815	59.634758	-37.6006206848
2816	-22.786948	-36.6628337956
2817	-47.209638	-35.62100559
2818	-59.089629	-34.4248377067
2819	-118.2063	-33.1317124155
2820	-133.79087	-31.6242422852
2821	-98.194307	-29.7424856243
2822	-66.293533	-27.3930812398
2823	-30.366703	-24.4278637906
2824	28.166863	-20.596017737
2825	16.315776	-15.7150790646
2826	28.586773	-9.27299892467
2827	-21.890527	-0.612050522088
2828	65.287622	11.8652967043
2829	15.90572	30.545702561
2830	-8.4258656	-40.5312102343
2831	-0.18178676	-40.059345512
2832	43.514894	-39.4348731929
2833	77.323265	-38.6538225452
2834	122.39782	-37.6670263104
2835	67.792751	-36.6364800526
2836	132.49755	-35.3084706054
2837	140.70975	-33.7350195419
2838	161.90628	-31.8296122246
2839	114.31021	-29.6422786649
2840	74.355697	-27.0661570178
2841	77.066579	-23.8835614573
2842	30.411848	-19.9784708522
2843	41.106267	-14.9403302096
2844	20.586525	-8.32887423922
2845	98.175894	0.864241059648
2846	125.6638	14.0673561808
2847	89.343546	34.0606671353
2848	49.245856	-44.2725026632
2849	-3.3960865	-44.3337849503
2850	-0.56242881	-44.3954535169
2851	23.809836	-44.4144460087
2852	11.452264	-44.4597353154
2853	38.264692	-44.4557288067
2854	76.234525	-44.3749643047
2855	37.141582	-44.3635338167
2856	-56.851236	-44.5384939839
2857	-30.838744	-44.6793048833
2858	-21.346478	-44.8152693061
2859	-56.696399	-45.0354262886
2860	-32.476697	-45.2257055447
2861	-51.382716	-45.4551583575
2862	-52.782023	-45.6890977554
2863	-22.608128	-45.8643835224
2864	-68.691377	-46.1329949605
2865	1.2372213	-46.2636743763
2866	-20.53239	-46.4386384495
2867	-64.561836	-46.702759845
2868	33.347239	-46.7728550171
2869	-10.175003	-46.9302242439
2870	-13.600975	-47.0953563934
2871	9.097597	-47.2160482839
2872	-9.1229436	-47.3737873656
2873	3.2286844	-47.5076992215
2874	46.7685	-47.5552188091
2875	30.525635	-47.6352732718
2876	28.236007	-47.7201941654
2877	58.385281	-47.7451375437
2878	65.551082	-47.7556395392
2879	104.27969	-47.688473487
2880	151.85063	-47.5253989302
2881	175.03876	-47.3144795729
2882	161.96527	-47.1278621316
2883	163.14893	-46.9371853574
2884	180.14771	-46.7107622815
2885	196.51283	-46.4495506526
2886	182.52614	-46.2139340665
2887	197.95821	-45.9452371364
2888	188.03337	-45.6938520449
2889	210.34527	-45.3954021964
2890	159.31344	-45.1961101829
2891	147.4296	-45.0185145997
2892	132.45132	-44.8689748028
2893	170.0877	-44.6305378024
2894	143.95145	-44.4197687382
2895	137.15736	-44.2004269659
2896	122.58449	-43.9868029589
2897	169.51331	-43.6561268929
2898	149.68197	-43.3286440205
2899	111.33013	-43.040881524
2900	69.172194	-42.8041939005
2901	129.17053	-42.4196212642
2902	125.41628	-41.9964650889
2903	-10.601845	-41.7932883288
2904	45.72499	-41.4518038151
2905	53.461425	-41.0511807506
2906	69.766426	-40.5655792154
2907	27.135008	-40.1001016888
2908	-28.845649	-39.6823605541
2909	-47.963531	-39.2437085222
2910	-43.988561	-38.7335094247
2911	-82.082319	-38.2236374665
2912	-113.48397	-37.6986736011
2913	-82.448345	-37.0292707255
2914	-73.962219	-36.2347477994
2915	-77.786698	-35.3149121717
2916	-29.810273	-34.1389267508
2917	26.735606	-32.6352645761
2918	9.5558818	-30.8755481233
2919	-23.607565	-28.8193639387
2920	-57.340861	-26.3753874624
2921	14.844811	-23.2019758603
2922	-20.73028	-19.2688169569
2923	95.575107	-13.9614852363
2924	93.424524	-6.92199634969
2925	85.111612	2.75161379099
2926	25.185058	16.594584497
2927	-13.833509	37.7993960325
2928	-14.494764	-46.996383407
2929	-99.054752	-47.3951920918
2930	-107.53558	-47.8135833473
2931	-87.884145	-48.1953232891
2932	-127.73396	-48.6590433655
2933	-57.960388	-48.9859329378
2934	-36.807299	-49.2722329791
2935	-40.944006	-49.5682060903
2936	-32.834684	-49.8493626169
2937	-104.99937	-50.2761090492
2938	-111.0786	-50.7170042697
2939	-113.8984	-51.1654739291
2940	-115.13237	-51.6182465725
2941	-94.728279	-52.0319246414
2942	-62.696624	-52.382953151
2943	-52.624893	-52.7148986065
2944	-55.181667	-53.0528666568
2945	-79.646331	-53.4406179204
2946	-67.03061	-53.8040636708
2947	-50.244588	-54.1346933679
2948	21.953173	-54.3215116081
2949	66.132628	-54.4201506678
2950	51.21115	-54.5485931926
2951	31.139333	-54.7172009848
2952	-16.29481	-54.9807730385
2953	-77.855111	-55.3677246498
2954	-15.920441	-55.6312198852
2955	49.08535	-55.7648474037
2956	21.968941	-55.9526444756
2957	125.14408	-55.9340813014
2958	60.566708	-56.0444166466
2959	105.66239	-56.0644508811
2960	71.102401	-56.1533959463
2961	67.100908	-56.250206994
2962	4.8471114	-56.4713926722
2963	59.4696	-56.583297194
2964	70.241449	-56.6735194341
2965	6.7127841	-56.8906406765
2966	16.351214	-57.0883873505
2967	-4.1145276	-57.3269310833
2968	6.1161955	-57.5448600861
2969	-90.905532	-57.9566420861
2970	-93.801852	-58.3739461631
2971	-153.62157	-58.9104970341
2972	-137.87439	-59.4149220008
2973	-167.55174	-59.9779111042
2974	-162.69393	-60.5301092871
2975	-149.60962	-61.0548620746
2976	-51.895704	-61.3827650981
2977	-18.807658	-61.6434479548
2978	-50.429333	-61.9664610222
2979	-2.9741956	-62.1934020852
2980	17.431312	-62.3786315376
2981	44.915653	-62.5081066723
2982	44.851418	-62.6371076758
2983	23.566781	-62.8080668162
2984	-32.4116	-63.0901988824
2985	6.5386037	-63.2931770412
2986	-36.512972	-63.5812882379
2987	-6.0726487	-63.8071445477
2988	-56.105229	-64.1319235755
2989	-46.304822	-64.4354477014
